Date,Open,High,Low,Close,Volume,time_d,DayHigh,DayLow,DayClose,DayOpen,DayVol,hour,minute,allow_entry
2025-10-31 09:50:00,1917.0,1917.5,1913.4,1914.6,5613,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,9,50,short
2025-10-31 09:55:00,1914.6,1915.3,1910.2,1910.4,6640,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,9,55,
2025-10-31 10:00:00,1910.4,1911.0,1903.6,1904.2,10621,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,0,
2025-10-31 10:05:00,1904.2,1906.8,1900.6,1905.8,12589,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,5,
2025-10-31 10:10:00,1905.8,1907.4,1904.4,1907.0,6169,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,10,
2025-10-31 10:15:00,1906.5,1907.4,1905.3,1906.7,2726,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,15,
2025-10-31 10:20:00,1906.9,1908.9,1904.2,1908.1,4287,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,20,
2025-10-31 10:25:00,1908.4,1909.7,1905.1,1905.4,4779,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,25,
2025-10-31 10:30:00,1905.4,1907.3,1903.1,1905.8,4356,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,30,
2025-10-31 10:35:00,1905.4,1908.5,1904.7,1907.5,4784,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,35,
2025-10-31 10:40:00,1907.5,1909.5,1906.7,1907.1,3912,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,40,
2025-10-31 10:45:00,1907.1,1908.8,1905.3,1905.9,2720,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,45,
2025-10-31 10:50:00,1905.8,1907.6,1905.2,1906.2,1553,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,50,
2025-10-31 10:55:00,1906.3,1906.5,1902.1,1905.0,4407,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,10,55,
2025-10-31 11:00:00,1905.0,1905.1,1902.5,1903.7,2407,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,11,0,
2025-10-31 11:05:00,1903.9,1903.9,1898.0,1902.1,11963,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,11,5,
2025-10-31 11:10:00,1902.3,1907.9,1900.8,1906.1,8479,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,11,10,
2025-10-31 11:15:00,1906.1,1907.8,1904.2,1905.2,2779,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,11,15,
2025-10-31 11:20:00,1905.4,1906.5,1902.2,1902.4,3863,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,11,20,
2025-10-31 11:25:00,1902.3,1903.8,1900.3,1900.6,4295,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,11,25,
2025-10-31 13:00:00,1901.0,1906.5,1900.2,1904.5,4974,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,0,
2025-10-31 13:05:00,1904.5,1906.4,1903.6,1904.0,3792,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,5,
2025-10-31 13:10:00,1904.3,1908.0,1904.0,1907.5,4991,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,10,
2025-10-31 13:15:00,1907.5,1912.0,1907.0,1911.6,7802,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,15,
2025-10-31 13:20:00,1911.9,1915.9,1911.6,1915.0,12587,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,20,short
2025-10-31 13:25:00,1915.4,1916.0,1912.5,1914.0,7083,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,25,short
2025-10-31 13:30:00,1914.0,1918.5,1914.0,1916.8,9692,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,30,short
2025-10-31 13:35:00,1916.2,1917.9,1912.0,1914.1,7269,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,35,short
2025-10-31 13:40:00,1914.1,1917.3,1912.7,1916.7,6795,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,40,short
2025-10-31 13:45:00,1916.3,1918.0,1911.3,1912.4,5807,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,45,short
2025-10-31 13:50:00,1912.4,1914.5,1908.0,1908.0,7246,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,50,short
2025-10-31 13:55:00,1908.0,1910.0,1904.3,1905.3,9469,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,13,55,
2025-10-31 14:00:00,1905.4,1913.6,1904.8,1909.5,8818,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,14,0,short
2025-10-31 14:05:00,1909.5,1911.8,1902.8,1903.8,8361,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,14,5,short
2025-10-31 14:10:00,1903.2,1903.8,1891.0,1891.3,22421,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,14,10,long
2025-10-31 14:15:00,1891.3,1900.7,1889.1,1897.6,16882,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,14,15,short
2025-10-31 14:20:00,1897.7,1903.7,1890.0,1892.7,15204,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,14,20,both
2025-10-31 14:25:00,1892.7,1896.8,1887.5,1891.6,13717,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,14,25,
2025-10-31 14:45:00,1892.0,1892.0,1892.0,1892.0,5781,2025-10-31,1928.0,1887.5,1892.0,1928.0,341853,14,45,
2025-11-03 09:00:00,1893.1,1894.5,1892.1,1894.4,4127,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,0,
2025-11-03 09:05:00,1894.5,1894.7,1891.4,1891.9,2958,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,5,
2025-11-03 09:10:00,1891.9,1894.4,1891.4,1893.9,1944,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,10,
2025-11-03 09:15:00,1893.9,1899.9,1893.9,1897.1,8274,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,15,
2025-11-03 09:20:00,1897.1,1898.1,1894.4,1894.9,4153,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,20,
2025-11-03 09:25:00,1895.0,1895.0,1890.7,1892.4,7636,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,25,
2025-11-03 09:30:00,1892.3,1897.0,1891.7,1895.6,5544,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,30,
2025-11-03 09:35:00,1895.6,1896.5,1891.5,1891.6,3835,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,35,
2025-11-03 09:40:00,1891.6,1893.0,1890.7,1893.0,3420,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,40,
2025-11-03 09:45:00,1892.8,1894.5,1890.7,1890.9,3805,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,45,
2025-11-03 09:50:00,1890.7,1892.3,1889.1,1891.5,4609,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,50,
2025-11-03 09:55:00,1891.3,1891.7,1885.5,1885.8,8735,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,9,55,
2025-11-03 10:00:00,1885.7,1886.8,1882.6,1886.1,10036,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,0,
2025-11-03 10:05:00,1886.1,1886.1,1880.7,1881.3,5477,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,5,
2025-11-03 10:10:00,1880.9,1884.0,1878.2,1882.7,6901,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,10,
2025-11-03 10:15:00,1882.6,1882.6,1877.8,1877.8,4979,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,15,
2025-11-03 10:20:00,1877.8,1878.9,1872.7,1872.9,7545,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,20,
2025-11-03 10:25:00,1872.7,1878.7,1871.5,1876.0,8895,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,25,
2025-11-03 10:30:00,1876.0,1879.0,1874.7,1878.2,4137,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,30,
2025-11-03 10:35:00,1878.2,1878.3,1875.0,1875.3,2804,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,35,
2025-11-03 10:40:00,1875.1,1875.3,1873.3,1874.2,2556,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,40,
2025-11-03 10:45:00,1874.2,1882.9,1873.7,1881.8,7299,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,45,
2025-11-03 10:50:00,1881.4,1886.8,1881.4,1885.5,7432,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,50,
2025-11-03 10:55:00,1885.6,1894.8,1885.5,1892.1,11894,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,10,55,
2025-11-03 11:00:00,1892.1,1899.0,1892.1,1897.0,10602,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,11,0,
2025-11-03 11:05:00,1897.0,1897.9,1893.3,1895.3,6645,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,11,5,
2025-11-03 11:10:00,1895.3,1898.0,1891.5,1893.9,7863,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,11,10,
2025-11-03 11:15:00,1893.9,1898.7,1893.9,1898.4,6122,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,11,15,
2025-11-03 11:20:00,1898.4,1911.8,1897.5,1908.4,16571,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,11,20,
2025-11-03 11:25:00,1909.0,1911.8,1905.4,1910.9,8275,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,11,25,short
2025-11-03 13:00:00,1910.9,1915.0,1907.3,1907.8,9188,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,0,short
2025-11-03 13:05:00,1907.8,1909.8,1902.1,1904.2,7918,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,5,short
2025-11-03 13:10:00,1904.5,1904.9,1899.1,1902.4,8081,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,10,short
2025-11-03 13:15:00,1902.4,1903.5,1896.2,1896.7,6807,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,15,
2025-11-03 13:20:00,1897.0,1899.0,1893.9,1894.4,9145,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,20,
2025-11-03 13:25:00,1894.5,1904.2,1893.2,1900.2,10767,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,25,short
2025-11-03 13:30:00,1900.2,1902.0,1895.0,1901.4,8056,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,30,short
2025-11-03 13:35:00,1901.2,1903.3,1892.6,1893.0,8430,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,35,
2025-11-03 13:40:00,1893.6,1895.0,1888.1,1894.3,12121,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,40,
2025-11-03 13:45:00,1894.8,1895.1,1887.0,1887.9,8278,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,45,
2025-11-03 13:50:00,1887.8,1896.8,1887.7,1893.6,9384,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,50,
2025-11-03 13:55:00,1893.7,1895.4,1888.5,1888.9,8134,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,13,55,
2025-11-03 14:00:00,1888.9,1900.0,1881.0,1898.7,20473,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,14,0,short
2025-11-03 14:05:00,1898.7,1904.0,1893.4,1895.4,12054,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,14,5,short
2025-11-03 14:10:00,1895.4,1898.8,1870.0,1874.9,23411,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,14,10,
2025-11-03 14:15:00,1874.4,1887.9,1871.5,1887.5,15792,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,14,15,
2025-11-03 14:20:00,1887.5,1898.0,1884.1,1887.3,14331,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,14,20,short
2025-11-03 14:25:00,1887.3,1890.0,1855.1,1862.0,17902,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,14,25,
2025-11-03 14:45:00,1860.0,1860.0,1860.0,1860.0,4947,2025-11-03,1915.0,1855.1,1860.0,1893.1,410292,14,45,
2025-11-04 09:00:00,1855.0,1864.9,1854.0,1861.2,8292,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,0,
2025-11-04 09:05:00,1861.0,1864.4,1860.1,1863.6,3941,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,5,
2025-11-04 09:10:00,1863.6,1864.3,1860.2,1863.6,3240,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,10,
2025-11-04 09:15:00,1863.5,1867.5,1861.6,1861.9,6927,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,15,
2025-11-04 09:20:00,1862.0,1865.9,1859.6,1864.0,7279,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,20,
2025-11-04 09:25:00,1864.0,1869.0,1862.0,1867.5,6783,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,25,
2025-11-04 09:30:00,1867.7,1869.9,1865.8,1866.7,5860,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,30,
2025-11-04 09:35:00,1866.7,1874.0,1865.1,1872.0,10438,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,35,
2025-11-04 09:40:00,1872.0,1874.4,1869.9,1872.9,5584,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,40,
2025-11-04 09:45:00,1872.9,1875.4,1871.3,1871.3,5911,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,45,
2025-11-04 09:50:00,1871.3,1876.3,1871.3,1873.9,3748,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,50,
2025-11-04 09:55:00,1873.9,1873.9,1870.0,1870.7,5024,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,9,55,
2025-11-04 10:00:00,1871.0,1871.0,1866.4,1869.2,7224,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,0,
2025-11-04 10:05:00,1869.3,1869.3,1866.5,1867.6,4047,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,5,
2025-11-04 10:10:00,1867.6,1873.5,1867.5,1869.2,6154,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,10,
2025-11-04 10:15:00,1869.0,1870.5,1865.3,1866.5,4600,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,15,
2025-11-04 10:20:00,1866.5,1871.0,1866.4,1869.2,3649,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,20,
2025-11-04 10:25:00,1869.2,1874.9,1869.2,1873.5,5687,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,25,
2025-11-04 10:30:00,1873.5,1876.5,1868.0,1870.7,7976,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,30,
2025-11-04 10:35:00,1870.5,1871.9,1868.6,1869.0,2930,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,35,
2025-11-04 10:40:00,1869.3,1870.0,1867.0,1867.8,3957,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,40,
2025-11-04 10:45:00,1867.4,1873.6,1867.4,1870.5,5022,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,45,
2025-11-04 10:50:00,1871.0,1871.3,1866.6,1866.6,4381,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,50,
2025-11-04 10:55:00,1866.6,1866.7,1862.1,1863.6,9840,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,10,55,
2025-11-04 11:00:00,1863.6,1865.5,1862.8,1864.9,3503,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,11,0,
2025-11-04 11:05:00,1864.9,1865.5,1862.7,1862.7,2339,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,11,5,
2025-11-04 11:10:00,1862.7,1863.9,1860.7,1861.7,5558,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,11,10,
2025-11-04 11:15:00,1861.5,1865.0,1859.6,1864.0,6855,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,11,15,
2025-11-04 11:20:00,1864.0,1864.0,1860.7,1861.1,2746,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,11,20,
2025-11-04 11:25:00,1861.2,1862.9,1859.7,1861.1,3947,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,11,25,
2025-11-04 13:00:00,1861.5,1863.2,1857.8,1858.6,8101,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,0,
2025-11-04 13:05:00,1858.6,1862.9,1858.5,1861.0,5213,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,5,
2025-11-04 13:10:00,1861.1,1862.0,1855.0,1855.3,7358,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,10,long
2025-11-04 13:15:00,1855.3,1858.5,1853.1,1855.1,7706,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,15,long
2025-11-04 13:20:00,1855.0,1858.0,1852.1,1853.4,6214,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,20,long
2025-11-04 13:25:00,1853.3,1862.0,1851.0,1860.0,12377,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,25,long
2025-11-04 13:30:00,1860.4,1864.5,1858.6,1862.5,11032,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,30,long
2025-11-04 13:35:00,1862.5,1868.5,1860.6,1868.0,11144,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,35,long
2025-11-04 13:40:00,1868.3,1874.8,1867.4,1873.6,11754,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,40,long
2025-11-04 13:45:00,1873.6,1887.5,1871.0,1885.4,19246,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,45,long
2025-11-04 13:50:00,1885.4,1899.0,1885.0,1889.9,17483,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,50,
2025-11-04 13:55:00,1889.9,1892.5,1883.0,1888.0,13620,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,13,55,long
2025-11-04 14:00:00,1887.9,1892.0,1884.0,1889.8,13264,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,14,0,long
2025-11-04 14:05:00,1888.7,1891.0,1885.0,1890.2,6530,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,14,5,long
2025-11-04 14:10:00,1890.7,1891.0,1885.5,1887.3,5379,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,14,10,long
2025-11-04 14:15:00,1887.2,1899.0,1887.2,1898.5,13871,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,14,15,long
2025-11-04 14:20:00,1898.2,1907.7,1897.0,1904.2,16090,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,14,20,both
2025-11-04 14:25:00,1904.1,1907.4,1900.3,1902.7,9901,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,14,25,
2025-11-04 14:45:00,1898.0,1898.0,1898.0,1898.0,6043,2025-11-04,1907.7,1851.0,1898.0,1855.0,365768,14,45,
